programming:DoWhileLoop;programming:Headers;VIDEO_DOMINANT_COLOR;programming:datawarehouse;VIDEO_AVERAGE_BRIGHTNESS;programming:PrimitiveType;programming:Array;WORD_AMOUNT;programming:ArithmeticOperator;programming:EqualityOperator;programming:Return;programming:ControlFlow;programming:machine-learning;VIDEO_DURATION;programming:Character;programming:Statement;programming:Encapsulation;UNCOMMON WORDS AMOUNT;VIDEO_WORDS_COUNT;VIDEO_DIFFICULT_WORDS;programming:iot;programming:Import;programming:Polymorphism;WORDS_PER_MINUTE_WHOLE;AUTOMATED_VIDEO_READABILITY_INDEX;programming:ExceptionHandling;programming:Break;programming:Process;programming:VariableDeclaration;NOUN_PHRASES_AMOUNT;programming:CallByValue;VIDEOID;programming:MemoryManagement;programming:If;programming:Method;programming:LambdaExpression;programming:Operator;programming:Synchronization;programming:encoding;programming:Interface;programming:ClassAttribute;programming:Inheritance;programming:Instantiation;programming:This;programming:GenericType;programming:Null;programming:Structure;programming:Attribute;programming:Composition;programming:Scope;programming:CallByReference;programming:Assertion;DIFFICULT_WORDS_AMOUNT;programming:MapReduce;programming:Parameter;programming:InstanceAttribute;programming:ShortCircuitEvaluation;programming:Expression;programming:Equality;programming:VariableInitialization;SPEECH_DISPLAY_WORDS_RATIO;programming:Generics;programming:EnhancedForLoop;programming:BinaryOperator;programming:Initialization;programming:AnonymousClass;programming:Assignment;AUTOMATED_READABILITY_INDEX;WORDS_PER_MINUTE;programming:Stack;programming:WhileLoop;programming:list;VIDEO_AVERAGE_HUE;programming:Modifier;EASY_VIDEO_READ;programming:sorting;programming:database;programming:Enum;programming:Boolean;programming:Comment;programming:Concurrency;programming:String;VIDEO_NOUN_PHRASES;programming:CheckedException;programming:entity;programming:Graph;programming:Loop;PHRASES_AMOUNT;programming:Package;VIDEO_SIZE;FLESCH_KINCAID_GRADE;programming:repository;programming:Artificial Intelligence;VIDEO_AVERAGE_LIGHT_EXPOSURE;programming:Constructor;programming:git;programming:bitmap;VIDEO_ASPECT_RATIO;VIDEO_AVERAGE_COLORFULNESS;FLESCH_READING_EASE;FLESCH_KINCAID_VIDEO_GRADE;UNCOMMON WORDS RATIO;programming:Pointer;math:vector;programming:AbstractMethod;WORDS_PER_MINUTE_WHOLE_VIDEO;programming:ForLoop;programming:BitwiseOperator;programming:Object;VIDEO_PHRASES_COUNT;programming:Condition;programming:Casting;programming:ConditionalOperator;VIDEO_AVERAGE_SATURATION;programming:Class;programming:RelationalOperator;score
0.0;0.0;1677.7215;0.0;0.984732824427;0.0;0.0;934.0;0.0;0.0;0.0;0.0;0.0;6.53333333333;0.0;0.0;0.0;260.0;97.0;21.0;0.0;0.0;0.0;141.602382953;12.1;0.0;0.0;0.0;0.0;41.0;0.0;5195;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.103854389722;0.0;0.0;0.0;0.0;0.0;0.0;6.3;146.448582382;0.0;0.0;0.0;8.54346681804;0.0;54.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;0.0;0.0;1.0;0.0;58.0;0.0;1500.0;4.8;0.0;0.0;179.870458585;0.0;0.0;0.0;1.77777777778;6.9572412694;88.97;7.9;0.278372591006;0.0;0.0;0.0;14.8170778278;0.0;0.0;0.0;11.0;0.0;0.0;0.0;5.46653113023;0.0;0.0;difficult
0.0;0.0;1677.7215;0.0;0.986455981941;0.0;0.0;979.0;0.0;0.0;0.0;0.0;0.0;7.36666666667;0.0;0.0;0.0;342.0;105.0;21.0;0.0;0.0;0.0;130.985438537;14.8;0.0;0.0;0.0;0.0;82.0;0.0;5202;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;102.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.107252298264;0.0;0.0;0.0;0.0;0.0;0.0;7.2;136.158828499;0.0;0.0;0.0;22.9512752383;0.0;64.71;0.0;0.0;0.0;0.0;0.0;0.0;1.0;28.0;0.0;0.0;0.0;0.0;62.0;0.0;1500.0;5.9;0.0;0.0;168.797084492;0.0;0.0;0.0;1.77777777778;19.786399662;80.82;8.0;0.349336057201;0.0;0.0;0.0;14.2228242465;0.0;0.0;0.0;7.0;0.0;0.0;0.0;23.0159909376;0.0;0.0;difficult
0.0;0.0;1677.7215;0.0;0.987562189055;0.0;0.0;903.0;0.0;0.0;0.0;0.0;0.0;6.7;0.0;0.0;0.0;227.0;115.0;34.0;0.0;0.0;0.0;134.628764536;16.8;0.0;0.0;0.0;0.0;57.0;0.0;5207;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;117.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.127353266888;0.0;0.0;0.0;0.0;0.0;0.0;6.5;139.220805947;0.0;0.0;0.0;15.6320343355;0.0;63.66;0.0;0.0;0.0;0.0;0.0;0.0;1.0;44.0;0.0;0.0;0.0;0.0;61.0;0.0;1500.0;6.7;0.0;0.0;180.299872133;0.0;0.0;0.0;1.77777777778;18.2842951322;73.37;6.3;0.25138427464;0.0;0.0;0.0;17.1454129808;0.0;0.0;0.0;15.0;0.0;0.0;0.0;18.915487733;0.0;0.0;easy
0.0;0.0;1664.5629;0.0;1.0;0.0;0.0;948.0;0.0;0.0;0.0;0.0;0.0;6.78333333333;0.0;0.0;0.0;277.0;218.0;57.0;0.0;0.0;0.0;139.555446396;14.0;0.0;0.0;0.0;0.0;91.0;0.0;4704;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;95.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.229957805907;0.0;0.0;0.0;0.0;0.0;0.0;9.5;154.75541998;0.0;0.0;0.0;14.8750101308;0.0;63.83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;66.0;0.0;0.0;0.0;0.0;48.0;0.0;1500.0;8.7;1.0;0.0;230.840957899;0.0;1.0;0.0;1.77777777778;20.7737684564;68.3;10.4;0.292194092827;0.0;0.0;0.0;32.1257521798;0.0;0.0;0.0;9.0;0.0;0.0;0.0;15.9473476493;0.0;0.0;easy
0.0;0.0;1677.7215;0.0;0.986072423398;0.0;0.0;832.0;0.0;0.0;0.0;0.0;0.0;5.98333333333;1.0;0.0;0.0;242.0;60.0;15.0;0.0;0.0;0.0;137.399482456;13.9;0.0;0.0;0.0;0.0;41.0;0.0;5217;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;72.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0721153846154;0.0;0.0;0.0;0.0;0.0;0.0;6.3;145.097025188;0.0;0.0;0.0;9.39200617284;0.0;63.86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;46.0;0.0;1500.0;6.8;0.0;0.0;179.395639341;0.0;0.0;1.0;1.77777777778;16.3992703535;78.48;6.2;0.290865384615;0.0;0.0;0.0;10.0169732046;0.0;0.0;0.0;8.0;0.0;0.0;0.0;17.1772099926;0.0;0.0;intermediate
0.0;0.0;1664.5629;0.0;0.995495495495;0.0;0.0;998.0;0.0;0.0;0.0;0.0;0.0;7.15;0.0;0.0;0.0;285.0;223.0;70.0;0.0;0.0;0.0;138.764673002;22.9;0.0;0.0;0.0;0.0;78.0;0.0;4706;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;108.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.223446893788;0.0;0.0;0.0;0.0;0.0;0.0;6.7;156.609784563;0.0;0.0;0.0;16.5601203808;0.0;24.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;77.0;0.0;0.0;0.0;0.0;63.0;0.0;1500.0;5.9;0.0;0.0;228.98069819;0.0;0.0;0.0;1.77777777778;17.3424434907;80.82;13.1;0.285571142285;0.0;0.0;0.0;31.1626607043;0.0;0.0;0.0;17.0;0.0;0.0;0.0;11.8546893812;0.0;0.0;easy
0.0;0.0;1677.7215;0.0;1.0;0.0;0.0;1277.0;0.0;0.0;0.0;0.0;0.0;7.95;0.0;0.0;0.0;334.0;252.0;26.0;0.0;0.0;0.0;160.201194593;30.9;0.0;0.0;0.0;0.0;85.0;0.0;5236;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;133.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.197337509789;0.0;0.0;0.0;0.0;0.0;0.0;11.2;164.290642268;0.0;0.0;0.0;15.2399377927;0.0;3.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;72.0;0.0;0.0;0.0;0.0;53.0;0.0;1404.0;10.3;0.0;0.0;211.882110509;0.0;0.0;0.0;1.6;6.75943910469;63.93;23.2;0.261550509005;0.0;0.0;0.0;31.688148381;0.0;0.0;0.0;6.0;0.0;0.0;0.0;6.43740906021;0.0;0.0;difficult
0.0;0.0;1677.7215;0.0;1.0;0.0;0.0;1080.0;0.0;0.0;0.0;1.0;1.0;7.11666666667;0.0;0.0;0.0;346.0;121.0;13.0;0.0;0.0;0.0;146.536412078;12.1;0.0;0.0;0.0;0.0;83.0;0.0;5247;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;105.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.112037037037;0.0;0.0;0.0;0.0;0.0;1.0;9.3;146.587800715;0.0;0.0;0.0;14.6368816659;0.0;84.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.0;0.0;0.0;0.0;0.0;51.0;0.0;1500.0;9.2;0.0;0.0;243.036885682;0.0;0.0;0.0;1.77777777778;8.55415389121;66.88;6.4;0.32037037037;0.0;0.0;0.0;16.9673740301;0.0;0.0;0.0;6.0;1.0;0.0;0.0;6.10416440864;0.0;0.0;intermediate
0.0;0.0;1677.7215;0.0;1.0;0.0;0.0;1026.0;0.0;0.0;0.0;0.0;1.0;6.66666666667;0.0;0.0;0.0;286.0;94.0;11.0;0.0;0.0;0.0;152.546186345;13.7;0.0;0.0;0.0;0.0;47.0;0.0;5249;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;90.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0916179337232;0.0;0.0;0.0;0.0;0.0;0.0;10.5;152.679777811;0.0;0.0;0.0;14.3180017286;0.0;59.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.0;0.0;0.0;0.0;0.0;40.0;0.0;1404.0;9.8;0.0;0.0;213.287132716;0.0;0.0;0.0;1.6;23.9627811489;70.77;7.9;0.278752436647;0.0;0.0;0.0;14.0996475088;0.0;0.0;0.0;8.0;0.0;0.0;0.0;12.2120240579;0.0;0.0;difficult
0.0;0.0;1677.7215;0.0;1.0;0.0;0.0;911.0;0.0;0.0;0.0;0.0;1.0;5.93333333333;0.0;0.0;0.0;206.0;108.0;6.0;0.0;0.0;0.0;153.008837144;12.7;0.0;0.0;0.0;0.0;66.0;0.0;5257;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;82.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11855104281;0.0;0.0;0.0;0.0;0.0;0.0;17.3;153.081845739;0.0;0.0;0.0;24.6466463283;0.0;76.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;41.0;0.0;0.0;0.0;0.0;24.0;0.0;1500.0;14.6;0.0;0.0;222.348132862;0.0;0.0;0.0;1.77777777778;13.4767341666;58.29;5.6;0.226125137212;0.0;1.0;0.0;18.1792677795;0.0;0.0;0.0;9.0;0.0;0.0;0.0;12.6611095117;0.0;0.0;intermediate
0.0;0.0;1677.7215;0.0;1.0;0.0;0.0;635.0;1.0;0.0;0.0;0.0;1.0;4.3;0.0;0.0;0.0;183.0;48.0;13.0;0.0;0.0;0.0;146.477132262;13.5;0.0;0.0;0.0;0.0;39.0;0.0;5261;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;68.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0755905511811;0.0;0.0;0.0;0.0;0.0;0.0;7.6;146.477347468;0.0;0.0;0.0;18.5851558155;0.0;63.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;38.0;0.0;1404.0;7.4;0.0;0.0;204.892195196;0.0;0.0;0.0;1.6;11.2100402719;71.44;8.4;0.288188976378;0.0;0.0;0.0;11.1248454883;0.0;0.0;0.0;3.0;0.0;0.0;0.0;9.70817945095;0.0;0.0;easy
0.0;0.0;13.1586;0.0;0.997975708502;0.0;0.0;1405.0;0.0;0.0;0.0;0.0;0.0;7.95;0.0;0.0;0.0;419.0;115.0;34.0;1.0;0.0;0.0;175.986256311;9.9;0.0;0.0;0.0;0.0;107.0;0.0;3214;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0818505338078;0.0;0.0;0.0;0.0;0.0;0.0;6.6;186.384604632;0.0;0.0;0.0;24.5055017697;0.0;65.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42.0;0.0;0.0;0.0;0.0;94.0;0.0;1500.0;6.7;0.0;0.0;57.6112652525;0.0;0.0;0.0;1.77777777778;49.3462979568;73.27;7.7;0.298220640569;0.0;0.0;0.0;14.4560139113;0.0;0.0;0.0;8.0;0.0;0.0;0.0;39.4613421631;0.0;0.0;easy
0.0;0.0;1592.1654;0.0;0.996363636364;1.0;0.0;828.0;1.0;0.0;1.0;0.0;0.0;4.56666666667;0.0;0.0;0.0;255.0;33.0;4.0;0.0;0.0;0.0;180.58592042;18.2;0.0;0.0;0.0;1.0;55.0;0.0;5485;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;81.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0398550724638;0.0;0.0;0.0;0.0;0.0;1.0;4.5;183.695708578;0.0;0.0;0.0;113.0964754;0.0;54.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;70.0;0.0;1500.0;5.5;0.0;0.0;216.972720167;0.0;0.0;0.0;1.77777777778;40.2091510618;76.42;13.8;0.307971014493;0.0;0.0;0.0;7.2146917359;0.0;0.0;0.0;1.0;1.0;0.0;0.0;39.4183561027;1.0;0.0;easy
0.0;0.0;1677.7215;0.0;1.0;0.0;0.0;1151.0;0.0;0.0;0.0;0.0;0.0;7.01666666667;0.0;0.0;0.0;364.0;137.0;35.0;0.0;0.0;0.0;162.993920973;11.8;0.0;0.0;0.0;0.0;84.0;0.0;5264;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;101.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.119026933102;0.0;0.0;0.0;0.0;0.0;0.0;7.5;163.040380048;0.0;0.0;0.0;19.949390429;0.0;64.51;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;0.0;0.0;0.0;0.0;65.0;0.0;1404.0;6.7;0.0;0.0;203.747989647;0.0;0.0;0.0;1.6;9.82205719238;78.89;8.0;0.316246741964;0.0;0.0;0.0;19.5193768997;0.0;0.0;1.0;9.0;0.0;0.0;0.0;8.27874689138;0.0;0.0;intermediate
0.0;0.0;1677.7215;0.0;1.0;0.0;0.0;1086.0;0.0;0.0;0.0;0.0;1.0;6.45;0.0;0.0;0.0;325.0;134.0;38.0;0.0;0.0;0.0;165.535396289;14.4;0.0;0.0;0.0;0.0;76.0;0.0;5265;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;114.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.123388581952;0.0;0.0;0.0;0.0;0.0;0.0;12.3;165.968017389;0.0;0.0;0.0;21.232663681;0.0;40.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;47.0;0.0;0.0;0.0;0.0;42.0;0.0;1404.0;11.0;0.0;1.0;198.163879879;0.0;0.0;0.0;1.6;23.2773945925;62.11;10.9;0.29926335175;0.0;0.0;0.0;20.7499935479;0.0;0.0;0.0;10.0;0.0;0.0;0.0;18.6806073218;0.0;0.0;intermediate
0.0;0.0;1677.7215;1.0;0.995633187773;0.0;0.0;890.0;0.0;0.0;0.0;0.0;0.0;7.38333333333;0.0;0.0;0.0;301.0;186.0;57.0;0.0;0.0;0.0;120.249164936;17.0;0.0;0.0;0.0;0.0;99.0;0.0;658;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;171.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.208988764045;0.0;0.0;0.0;0.0;0.0;0.0;9.6;134.062356106;0.0;0.0;0.0;24.3443457237;0.0;55.74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;59.0;0.0;0.0;0.0;0.0;60.0;0.0;1500.0;7.9;0.0;0.0;190.279005405;0.0;0.0;0.0;1.77777777778;34.5342339473;64.91;9.3;0.338202247191;0.0;0.0;0.0;25.187325088;0.0;0.0;0.0;12.0;0.0;0.0;0.0;50.4632603594;0.0;0.0;intermediate
0.0;0.0;1677.7215;0.0;1.0;0.0;0.0;717.0;1.0;0.0;0.0;0.0;1.0;4.85;0.0;0.0;0.0;231.0;99.0;16.0;0.0;0.0;0.0;147.456579941;11.4;0.0;0.0;0.0;0.0;49.0;0.0;5268;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;79.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.138075313808;0.0;0.0;0.0;0.0;0.0;0.0;10.2;154.311453387;0.0;0.0;0.0;15.2118513432;0.0;85.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.0;0.0;0.0;0.0;0.0;32.0;0.0;1500.0;9.7;0.0;0.0;237.817261932;0.0;0.0;0.0;1.77777777778;20.5313627272;65.66;6.3;0.322175732218;0.0;1.0;0.0;20.3885494611;0.0;0.0;0.0;5.0;1.0;0.0;0.0;12.0010239819;0.0;0.0;intermediate
0.0;0.0;1677.7215;0.0;1.0;0.0;0.0;891.0;0.0;0.0;0.0;0.0;1.0;6.08333333333;0.0;0.0;0.0;265.0;24.0;10.0;0.0;0.0;0.0;145.780890883;14.7;0.0;0.0;0.0;0.0;76.0;0.0;5270;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;114.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.026936026936;0.0;0.0;0.0;0.0;0.0;0.0;12.4;145.97260274;0.0;0.0;0.0;19.9851474746;0.0;46.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;35.0;0.0;1500.0;10.9;0.0;0.0;237.543077307;0.0;0.0;0.0;1.77777777778;20.7439895275;62.51;8.8;0.297418630752;0.0;1.0;0.0;3.94002407792;0.0;0.0;0.0;3.0;0.0;0.0;0.0;12.9977060301;0.0;0.0;intermediate
0.0;0.0;1677.7215;0.0;0.989323843416;0.0;0.0;685.0;0.0;0.0;0.0;0.0;0.0;4.51666666667;0.0;0.0;0.0;224.0;378.0;127.0;0.0;0.0;0.0;150.542395395;17.5;0.0;0.0;0.0;0.0;79.0;0.0;154;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;127.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.551824817518;0.0;0.0;0.0;0.0;0.0;0.0;9.3;162.355750099;0.0;0.0;0.0;12.2975377839;0.0;34.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;150.0;0.0;0.0;0.0;0.0;40.0;0.0;1500.0;7.6;0.0;0.0;142.391887659;0.0;0.0;0.0;1.77777777778;9.99667851977;71.04;11.4;0.32700729927;0.0;0.0;0.0;83.6838609697;0.0;0.0;0.0;32.0;0.0;0.0;0.0;13.0842550443;0.0;0.0;easy
0.0;0.0;1677.7215;0.0;0.994444444444;0.0;0.0;813.0;0.0;0.0;0.0;0.0;0.0;5.98333333333;0.0;0.0;0.0;254.0;468.0;176.0;0.0;0.0;0.0;133.485358325;44.5;0.0;0.0;0.0;0.0;90.0;0.0;155;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;197.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.575645756458;0.0;0.0;0.0;0.0;0.0;0.0;12.2;147.347740668;0.0;0.0;0.0;10.7006605206;0.0;-64.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;166.0;0.0;0.0;0.0;0.0;46.0;0.0;1500.0;11.4;0.0;1.0;233.750360275;0.0;0.0;0.0;1.77777777778;14.2624345365;45.05;38.8;0.312423124231;0.0;0.0;0.0;78.08893462;0.0;0.0;0.0;7.0;0.0;0.0;0.0;8.55655591457;0.0;0.0;difficult
0.0;0.0;1677.7215;0.0;0.983908045977;0.0;0.0;990.0;0.0;0.0;0.0;0.0;0.0;7.23333333333;0.0;0.0;0.0;322.0;356.0;143.0;0.0;0.0;0.0;134.938538741;30.6;0.0;0.0;0.0;0.0;120.0;0.0;156;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;209.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.359595959596;0.0;0.0;0.0;0.0;0.0;0.0;11.5;142.482135044;0.0;0.0;0.0;4.12296418689;0.0;5.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;130.0;0.0;0.0;0.0;0.0;54.0;0.0;1500.0;10.4;0.0;0.0;238.270017157;0.0;0.0;0.0;1.77777777778;6.23732861024;52.9;22.3;0.325252525253;0.0;0.0;0.0;49.1690069518;0.0;0.0;0.0;9.0;0.0;0.0;0.0;3.41705215872;0.0;0.0;intermediate
0.0;0.0;1664.5629;0.0;1.0;0.0;0.0;1021.0;0.0;0.0;0.0;0.0;0.0;5.4;0.0;0.0;0.0;275.0;89.0;21.0;0.0;0.0;0.0;188.794378698;45.7;0.0;0.0;1.0;0.0;64.0;0.0;4257;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;93.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0871694417238;0.0;0.0;0.0;0.0;0.0;0.0;10.8;189.149383551;0.0;0.0;0.0;6.06968085233;0.0;-1.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0;0.0;0.0;0.0;0.0;41.0;0.0;1500.0;9.5;0.0;0.0;188.536223688;0.0;0.0;0.0;1.77777777778;9.43868011695;71.58;35.6;0.269343780607;0.0;0.0;0.0;16.4571005917;0.0;0.0;1.0;1.0;0.0;0.0;0.0;4.92388601021;0.0;0.0;easy
0.0;0.0;1664.5629;0.0;1.0;0.0;0.0;1385.0;0.0;0.0;0.0;0.0;0.0;7.51666666667;0.0;0.0;0.0;335.0;178.0;53.0;0.0;0.0;0.0;183.079241269;14.7;0.0;0.0;0.0;0.0;92.0;0.0;4259;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;152.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.128519855596;1.0;0.0;0.0;0.0;0.0;0.0;11.1;185.850860421;0.0;0.0;0.0;5.77810504484;0.0;55.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;47.0;0.0;0.0;0.0;0.0;59.0;0.0;1500.0;10.1;0.0;0.0;188.707162398;0.0;0.0;0.0;1.77777777778;8.67724439409;64.54;9.6;0.241877256318;0.0;0.0;1.0;23.6660166637;0.0;0.0;0.0;11.0;0.0;0.0;0.0;4.03007621458;0.0;0.0;easy
0.0;0.0;0.0;0.0;1.0;0.0;0.0;667.0;0.0;0.0;0.0;0.0;0.0;4.38333333333;0.0;0.0;0.0;220.0;196.0;48.0;0.0;0.0;0.0;155.007587253;15.8;0.0;0.0;0.0;0.0;60.0;0.0;3246;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.293853073463;0.0;0.0;0.0;0.0;0.0;0.0;9.8;159.049360146;0.0;0.0;0.0;41.3788753054;0.0;53.41;1.0;0.0;0.0;0.0;0.0;0.0;0.0;73.0;0.0;0.0;0.0;0.0;40.0;0.0;1500.0;7.4;0.0;0.0;86.8453939204;0.0;0.0;0.0;1.77777777778;32.7047674749;71.44;10.2;0.329835082459;0.0;0.0;0.0;44.6130500759;0.0;0.0;1.0;11.0;0.0;0.0;0.0;36.5442228857;0.0;0.0;easy
0.0;0.0;1585.5861;0.0;1.0;0.0;1.0;1066.0;0.0;0.0;0.0;0.0;0.0;7.2;0.0;0.0;0.0;352.0;262.0;78.0;0.0;1.0;0.0;147.21375104;18.6;0.0;0.0;0.0;0.0;122.0;0.0;3247;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;170.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.245778611632;0.0;0.0;0.0;0.0;0.0;0.0;9.3;156.267243472;0.0;0.0;0.0;110.27162336;0.0;42.51;0.0;0.0;0.0;1.0;0.0;0.0;1.0;99.0;0.0;0.0;0.0;0.0;63.0;0.0;1500.0;8.7;0.0;0.0;222.253000826;0.0;0.0;0.0;1.77777777778;23.0874182073;62.78;12.3;0.330206378987;0.0;0.0;0.0;36.3182700305;0.0;0.0;1.0;13.0;0.0;0.0;0.0;20.1440200885;1.0;0.0;easy
